mz	time	N1	N2	N3	N4	N5	N6	SI1	SI2	SI3	SI4	SI5	SI6
208.0699606	61.13497051	0	20.50142611	0	0	23.67494269	0	21.60219991	19.40943225	22.99783522	20.01690186	23.36733186	20.19758633
208.1143749	82.90707246	23.6214113	26.03288619	21.62220416	21.85413114	21.21267792	19.73602766	23.30131072	24.74780089	0	22.31062647	20.54622359	24.89542689
208.1338128	274.8797432	22.99282994	22.77548666	22.18321853	23.08956979	22.57453651	21.3579316	21.96066063	21.52590013	0	21.28960403	19.37359478	21.67149554
208.8182704	79.83443353	0	20.96791949	17.11296538	0	19.96757551	20.12185468	19.50738174	20.43959351	20.22068271	19.70722529	16.90141304	17.98029917
208.8916562	67.61870409	30.71945565	31.62642461	30.30585106	30.1753334	29.97511433	30.78225968	30.60059044	30.39626324	30.46725291	30.17331526	30.05426935	30.77013558
209.0136556	145.8873542	28.01812655	28.75384303	27.50368183	27.51982612	27.28049675	28.01100729	26.89537351	27.54002427	26.51048477	26.41460413	27.2014166	26.92248816
209.0733616	62.06740206	25.91242055	27.24641834	25.45882613	25.46561507	26.78306111	26.37367483	25.88831298	25.9370527	26.81249347	24.97166881	26.47595233	25.86593871
209.092747	98.1612963	26.13615124	27.14611947	24.68717451	25.22010593	25.35396729	26.15494905	25.42259387	25.31672999	25.18355934	24.32355973	25.48963571	25.21600319
209.1178482	272.5457833	23.58184614	24.43744062	23.70342183	23.33727246	23.48828734	24.1833828	23.2862025	23.43501853	22.69901104	22.80349614	23.15844064	23.00440672
209.1179602	30.77053181	24.97930132	24.61652586	23.30789876	23.9955721	23.84926164	23.66554077	23.31352612	23.68313742	23.13196998	22.78750736	22.80926318	23.60901282
209.1390245	41.89211008	0	19.17097903	17.24786619	18.44188058	19.4358299	0	0	17.95060248	19.27774537	17.19917793	18.42974294	19.96262917
209.1542617	267.1403854	25.38475514	25.96352479	24.60825836	24.69221154	24.81551094	24.75703083	24.58231161	25.18029797	23.87749414	23.61958857	24.68509522	24.06176652
209.1543023	30.08897763	21.85116033	22.18494131	21.06580649	21.92786342	21.76459383	20.2613179	22.20237057	21.16997204	20.64705892	19.81359834	20.67818302	20.36829195
209.1906673	271.5586934	22.23286312	24.1947208	22.06086882	21.08958525	20.89089712	23.7119122	21.80615038	23.15594889	22.40854418	21.32312559	20.99559865	22.14505509
209.8950258	67.0532612	22.2682557	0	0	21.97460019	21.66369788	21.49913908	20.48334676	22.41698527	20.66123716	22.0859125	20.63384869	22.48988899
209.9466621	98.63649298	27.77451585	28.63842428	27.38236176	27.2364092	26.93078174	27.8365195	26.74049025	27.37181755	26.38372989	26.30162046	26.87332486	26.76165014
210.0169193	150.0667841	23.6091021	23.69350958	23.98450297	24.26391237	21.83665862	24.38099411	21.73049876	22.76144588	0	23.51113558	22.54186561	22.34061419
210.050773	106.6025535	27.95127088	29.08011227	27.3692826	27.0123595	27.06808615	28.04148514	26.52645398	27.65113978	26.59058322	26.36642248	26.16401711	26.65860241
210.8886418	67.42555183	27.88388024	28.76281029	27.60900909	27.44129129	27.29381086	28.05536591	26.97165533	27.62827532	26.83110381	26.60040249	27.30648141	27.10409129
211.0111299	149.7406842	24.73672457	26.06530594	25.05365764	22.81926906	22.74120579	24.54878717	23.65362691	24.39744581	24.28389957	24.15195174	23.65160473	24.46558054
211.0540971	108.248245	24.23930954	25.43921018	23.02638496	0	24.09181014	24.53444116	22.51522378	23.49363095	23.0684596	22.25692472	22.01135986	23.22045793
211.0970855	276.5753057	23.05201997	24.5226186	21.87230588	20.38876794	20.05801123	22.99623351	20.95909918	22.91538029	21.72709336	22.31234992	21.53583796	22.88751068
211.1335509	268.6907146	24.85519454	25.52927888	24.35898709	24.16899159	24.42542108	24.78953775	24.03417261	24.04249509	23.73051904	23.48868583	24.3057856	24.00003713
211.169979	266.8456991	25.02051805	25.60852707	24.08354049	23.95168647	24.42697992	24.61079552	24.11932662	24.65772468	23.58247542	23.10536842	24.39351683	24.28637818
211.2062883	263.7006522	25.19317926	25.90656145	24.38877162	23.8359514	23.69507459	24.6627108	23.73784289	24.95939553	23.22314859	22.95269602	23.97887412	23.87754738
211.9411634	166.0115618	26.65843105	26.04284311	25.61024114	23.45223245	26.94500246	26.34707626	26.2596641	25.95113308	25.99273334	24.54020877	23.72486657	25.84315547
211.9882161	92.55235169	22.21067973	0	0	23.80847294	0	0	22.1802369	23.26467354	21.25103381	24.01761517	21.24548955	22.31251044
212.839517	74.49176725	25.59707042	26.42510834	25.50297022	25.49020178	25.32897739	25.75346513	25.08591381	25.76294011	24.92123173	24.82231348	25.37888988	25.42027609
212.9866519	88.25366428	23.58295251	23.50108358	23.26132984	23.82935327	21.44725959	22.88402992	23.37261027	23.66920405	22.52079181	22.36269107	22.01307264	21.65494355
213.000247	62.6079438	22.47116982	23.8299663	0	21.12168814	20.17369328	20.68561475	20.74898689	0	20.38115584	20.52434826	0	0
213.0545987	181.3601598	23.33070066	24.58298263	23.52360276	23.14909859	23.92513165	23.3431401	22.71740706	23.73847156	22.03295825	22.62677218	23.42350396	21.87897127
213.0891512	32.51171462	20.76773036	22.87903592	21.03312174	20.40121087	20.83951937	21.11786443	0	20.90947897	19.58817285	20.42608199	19.53406938	20.1611339
213.0988518	159.7158249	20.73438248	22.95425418	22.59032985	20.38578814	0	21.81850301	0	14.80808003	0	21.65448332	21.32128381	0
213.1110938	83.35736994	24.26926465	23.98196928	23.35872474	23.14383955	25.28530779	23.4560686	23.74719262	23.84376984	24.93767364	23.12465021	25.61105815	23.95177893
213.1128494	270.8604825	24.29630345	25.40098411	24.05024731	23.85878934	23.09954547	24.70891523	0	24.28271411	21.69841954	23.0942809	23.87152619	22.99172471
213.1241449	118.6886425	0	25.72180094	21.83183521	19.95314325	19.41782626	21.41833085	0	25.10711879	19.49129536	22.4628401	21.03910686	0
213.1488383	271.2399693	24.45561556	25.01981234	23.46504892	23.84366548	23.38141906	24.42813693	21.67135056	24.32574292	22.59963458	22.9596343	23.36587973	23.12010456
213.1604704	251.7905367	25.64163842	25.33143098	26.19310119	25.11295045	23.89105103	25.94297495	23.51664197	25.10620767	23.80441343	24.05627536	24.4550792	25.17791626
213.1855906	265.5139199	24.9720208	25.87597015	24.13070845	24.67539737	24.35601201	24.97631983	24.32159852	24.7791713	23.92165558	23.69703077	23.88357256	24.22858992
213.9468785	195.2257003	24.41115485	26.26458849	24.29992404	25.10872919	24.20671522	23.77891513	23.59479314	24.45362632	23.48809437	23.41720478	24.26690114	24.72690612
213.9834989	138.7363966	29.56655935	30.47814128	29.17650981	29.2181036	28.63789192	29.64391741	28.36276864	29.35984428	28.10015352	28.15530347	28.53009604	28.43730596
214.0068788	115.5072585	24.78807714	27.87454786	25.91091194	25.01660399	25.17220176	25.83341037	24.72931922	25.13220564	24.82465614	24.20216167	23.54494394	24.88463211
214.0875161	57.27746176	0	0	0	24.3627491	20.12000529	17.41947549	21.62126523	23.67637195	0	21.1844561	20.53865723	0
214.09023	273.920744	23.97935936	25.60899932	23.26937593	23.86181963	23.61039978	24.53323719	23.4784556	24.56461776	21.96564021	23.08739239	22.52069189	23.52345495
214.1445417	36.99499321	19.84481232	20.92497687	0	19.64158825	21.16459236	0	20.71121215	19.7713635	0	18.9082297	0	19.13828617
214.836607	74.37194731	25.66577043	26.45595744	25.52654272	25.51109816	24.67196394	25.82861261	24.46276447	25.78804389	24.94878919	24.8256941	25.36815211	25.44910415
214.9854921	90.43448671	25.65464709	26.45210452	25.49900786	24.52646465	24.83716642	24.53763677	24.12588956	25.91344638	23.57879738	23.7675589	24.13718779	24.312218
215.0241714	260.0184016	25.5836931	26.7464017	25.37640721	25.59535866	24.85019876	25.61355099	24.39470876	25.68736167	24.42997311	23.90944355	25.35268803	24.45471331
215.1270852	128.6826155	26.8689969	28.11255311	26.93119234	26.59872576	27.50492541	27.30133556	27.14063737	27.13839745	27.07465025	25.88387512	27.52871087	27.54869422
215.1583675	271.5947795	22.93265435	24.39904603	23.40980927	20.92146326	20.84427385	21.13651143	21.85603824	23.50217971	21.94891005	22.30101709	22.53406361	22.83137165
215.1649352	273.514872	25.28577645	25.58267227	22.73698902	22.73159962	22.76703252	23.72214811	23.30238314	25.22478064	22.41318243	22.88776794	22.86570699	23.24176888
215.9806464	129.7425349	27.72357379	28.23615814	27.32530496	27.42324526	27.40807585	27.6394325	26.52256122	27.52929963	26.66545318	26.25793115	27.17717962	26.64961412
215.9961539	126.7433231	22.8443494	24.83784211	23.11064412	21.46220164	25.14375616	25.1083841	22.59576924	23.29849288	20.55089414	22.54711715	22.77918332	22.91565533
216.0637836	163.5957372	22.48015896	23.32729699	21.92977466	22.00824281	22.49857192	23.36245419	22.85935309	22.47450657	23.32788588	22.80804899	20.44309715	23.49271584
216.1318592	28.89802191	22.75212293	24.59845119	23.60377907	24.14465796	24.25929471	23.97690641	23.28032051	23.48655457	23.17853495	22.62345813	23.25795263	23.35556109
216.1319595	273.264399	24.37201383	24.23593454	23.2264713	21.87434625	22.43434301	24.83959103	21.77774457	23.58539499	21.31678872	22.21507917	22.71133712	22.1095527
216.1602194	28.82975654	18.84581083	21.54045096	20.39669987	20.60035048	23.06270312	19.63915232	22.1236484	20.15867633	20.51589938	18.71376691	19.06605455	19.41123928
216.5538093	96.37476574	19.01318751	21.77942228	20.11765418	0	21.52816892	21.12672994	20.11995128	20.78209625	21.02425306	20.61452903	19.85605384	18.03772555
216.8337486	74.03702126	23.62679511	22.76351057	22.21413961	23.25959901	22.00678013	22.63244489	23.05705493	18.50141295	23.88465173	23.31528511	23.37898869	23.33937318
216.8499916	77.61752208	0	20.97873259	0	20.40025387	19.69765636	0	0	0	20.75828392	20.59936668	18.34491744	22.56449287
216.906424	42.39944191	0	17.64633347	0	17.16028186	18.30922245	18.06773331	18.06822514	16.69736453	19.03234965	16.11087537	16.95364812	17.29640286
216.9234466	91.54774781	30.37322476	31.27048783	29.89268667	29.75517735	29.70184739	30.37139422	29.1659059	30.10274777	29.06890793	28.85186088	29.65552776	29.46418353
217.1054961	138.5337166	28.23550915	29.10283217	27.76099005	27.7358138	28.15845067	28.34656438	27.74838046	27.8014447	27.58934807	26.78061015	28.09584759	27.85197215
217.1230541	29.55452893	23.20140428	25.04610489	22.91495811	24.14100445	24.02601066	23.88106945	23.14039647	23.59982481	23.36458073	22.5857885	23.40996116	23.44993171
217.1594312	269.1789186	25.24532388	26.3670049	24.66923427	24.49887796	24.5250114	25.46849311	24.2031161	25.3481928	23.67955369	23.93712161	24.44674763	23.94005084
217.9266771	73.25761284	23.42728856	24.24421737	23.12239568	22.99611481	22.93456704	23.57483766	22.66540067	23.91274194	23.46740556	22.63478022	23.88992751	23.07045014
217.9991526	262.7607064	24.4235653	24.93466205	23.6710033	23.89693524	23.70331203	24.14733069	23.6173866	24.15496965	23.08364401	23.02211721	22.97140502	23.69831832
218.0488973	69.97737105	26.39763691	27.82566962	26.94249433	25.8587853	26.28042672	26.95418216	26.39251487	25.56276834	26.09059132	24.61383883	25.00267915	25.69160612
218.1086224	97.81190261	24.14445999	20.82160361	21.61513021	22.90215914	22.37173876	23.56157056	23.50451136	22.93978563	23.24632747	22.53449495	24.20347329	23.55216734
218.139395	102.559451	25.92295283	28.07399409	25.83496865	26.14132335	25.89502918	27.06530234	25.32595308	26.57325338	25.67053056	25.24448538	24.8376703	24.11607441
218.920384	86.09364998	28.16473152	29.00454483	27.83416692	27.73429478	27.3926726	28.35122667	26.48712757	27.98344559	27.15237442	26.96197401	27.44020985	27.21929804
218.9623185	247.5263048	24.48357596	24.1559085	22.53483993	23.5745673	22.5188396	23.42678741	22.71564627	0	22.96346534	22.66122866	22.8255907	22.91664206
218.9849455	161.7066485	24.25267893	23.17975109	25.54972226	22.40774852	24.43100864	26.02758655	24.26662292	23.62481919	23.58989848	23.19698381	21.73337383	23.96099905
219.0235579	115.4719358	21.57076026	23.21821656	19.50008813	21.5321834	24.18632572	23.53675425	21.28205007	24.29943614	23.21573251	21.374687	22.50895972	21.42209928
219.0544065	185.5998229	25.83965827	26.70362899	25.31327248	25.34773204	26.06855258	25.50995537	26.15218716	25.72667204	25.62013541	23.26306979	26.05983331	25.80743024
219.0983389	116.536928	21.93631791	23.16981767	23.68220949	21.99090667	0	23.77881022	18.86356298	24.39550374	20.09454718	18.71336087	0	20.65307745
219.1345964	115.3902127	0	22.86098488	17.6011788	22.00916757	21.72843289	23.28295773	23.17240928	22.54676906	22.01386595	21.91333976	21.95039782	22.26133194
219.1386184	29.5062729	22.04045972	24.24730904	22.44941616	23.6750116	23.437983	22.98412267	22.60849364	22.94294873	22.43488717	21.87996907	22.57078921	22.05071969
219.142801	115.0542917	0	21.99517073	20.71812071	21.87943684	21.91350213	22.62385015	21.63214022	22.48511022	21.90694746	21.64670539	20.56715693	20.36721979
219.1598802	28.37042173	23.14000848	24.59954076	23.41567134	23.27453249	23.37523528	23.18525803	22.96063773	22.98764944	22.89740805	21.95641572	23.10439033	23.09010852
219.1749864	249.5310808	24.31047639	26.29293239	24.87511815	24.28151982	24.66322587	26.08021108	24.66065314	26.29333778	23.75627517	24.23230112	25.77201919	24.45364551
219.196225	214.1055589	25.05801974	26.86823806	25.74024904	25.14854402	24.72824918	26.45743695	24.82325414	26.19370006	24.48294594	24.14309477	25.20512481	25.0089326
219.6488739	166.514731	24.43232648	24.96458412	24.00433729	24.08147452	0	22.83448997	21.40514977	23.70132105	22.87627893	22.9638117	23.31227928	21.95892816
220.0807232	80.5054726	23.82629092	19.2018975	23.88563422	18.57493945	16.70494942	22.36748451	17.56413654	0	20.89730377	20.51631958	22.99208685	21.78848488
220.1186483	33.34903153	20.80112995	0	0	21.69098169	19.66350825	0	0	18.99911913	17.9504165	0	0	0
220.1702977	74.27280671	0	22.38971013	24.41201649	22.65789577	23.17669625	23.2961019	22.32050255	22.34521804	21.63457217	21.92144828	21.64707012	23.19989041
220.1784925	276.2518612	20.20179082	23.29091668	0	19.6961216	21.06184992	21.82364705	20.26964952	22.33231482	15.20993071	19.68420357	20.46007032	19.17394893
220.9351971	104.7658843	20.44830117	22.10547948	23.57039606	23.39752741	22.23510581	21.70184076	22.90370535	0	21.47632596	18.89986743	22.34620096	23.9159323
220.9685396	88.22983166	0	26.68761679	0	22.11807165	21.91644243	0	24.26257358	0	23.75965443	22.1970039	21.07963979	21.70600294
221.0126868	127.3930669	26.97659452	26.76384107	26.62475547	26.33851617	26.03917846	26.81743688	26.08257454	26.5482947	25.64774735	24.90605184	26.22632858	24.90911183
221.0928656	104.1611642	20.92791728	21.02595528	0	21.24060086	20.26002782	0	21.35868162	15.18429384	17.46618875	20.02201585	20.39343065	19.2776929
221.1176732	32.36183402	21.17674034	22.95954345	21.92464134	22.22655432	21.83731394	21.79863467	20.61627244	21.75835016	21.87593239	20.43710776	21.3012238	21.28124714
221.1180612	277.7956256	22.54070938	23.59813862	21.52375813	22.03874136	22.38401069	22.2991039	21.89808591	22.42603361	20.42531067	21.02809369	21.54195322	21.71817893
221.1542588	267.3346792	25.92304186	26.73542474	24.96150163	25.34653435	25.26912761	25.79109385	24.97739041	24.77007713	24.69390212	24.46686245	25.26508845	24.68508883
221.1543991	29.80734671	20.29672126	22.43570076	20.3683673	22.05948213	21.56791198	21.58638591	20.98031516	20.97707124	20.8379645	20.09014184	20.7570954	20.31819043
221.1631212	87.18283265	25.35400362	26.05069779	25.03956861	24.53575876	24.56191436	25.9281638	24.29674462	25.04882511	24.51395421	23.87121472	24.57927816	24.69485096
221.1867341	146.7057995	26.00768345	26.9348218	25.65657485	25.36529152	25.55484759	26.40412155	25.32296836	26.09375875	24.16901192	24.18066682	24.0415064	24.86807675
221.9946895	173.0515938	25.58591483	26.41016678	25.33235538	25.01107257	25.36739612	25.59969468	24.93815933	25.24496915	24.54850577	24.23127555	25.09128017	25.14653988
222.1130937	271.01645	22.92601513	22.59494838	21.05261438	20.92669718	15.92305813	22.04485305	19.80306503	22.03740141	18.90732314	20.10593294	21.26892593	21.16663734
222.1494887	39.55592258	16.45269486	18.9534025	0	0	18.76097162	0	18.88751802	19.02681349	0	17.77238449	19.78926002	17.6143151
222.1706339	29.1484696	21.30704096	23.52114775	21.7033153	21.67958041	22.58664864	20.40956847	21.26477241	22.13987626	21.57436058	21.49823309	21.89785474	24.38133372
222.8685608	74.74256102	26.67655252	27.51037414	26.46098899	26.51532827	26.4695739	26.70431466	26.23453473	27.60394059	26.5190961	25.74342358	26.67977121	26.51038393
222.9551848	107.610724	21.65640728	22.18833011	0	0	20.94881815	20.28715391	0	22.0542295	21.2780349	0	17.13132049	20.91402606
222.9938376	168.8422887	21.87403559	24.32950655	20.84310501	0	22.66196589	23.38506324	22.35096936	22.95951702	21.88055521	22.11519007	22.06127688	20.96060687
223.0642722	275.61507	28.17828616	29.19036527	27.64101623	27.18254031	27.10558196	28.03812549	26.93598572	27.850502	26.6498145	26.43232586	27.47789758	26.87458864
223.0850819	82.42060724	0	21.85853058	0	0	17.83985717	0	21.10457712	21.02125532	19.30966617	0	18.1009241	20.74942264
223.0972391	273.5960324	25.87084308	26.6361136	25.27665784	25.21526664	25.50606437	25.7748164	25.13615956	25.39414922	25.03305309	24.17691663	25.57443996	25.30761984
223.1084891	107.9699389	21.54310351	17.97489429	21.82468687	19.74944851	22.60908272	20.04234374	18.97136367	21.6477862	20.40966152	0	21.59053162	22.54850416
223.1335803	273.2789439	23.82939777	24.35363744	23.44250243	22.9956255	22.95669821	23.91816008	23.21944734	23.79179266	22.43305377	22.44934938	23.24063058	22.99836478
223.1336254	29.40070749	22.63011693	24.1973237	23.0239692	23.40792894	23.43121139	23.46686769	22.82260893	22.9124331	22.53392795	22.00644653	22.70801084	22.64705214
